resultid,resultdate,winner1id,loser1id,winnerset1,winnerset2,winnerset3,winnerset4,winnerset5,loserset1,loserset2,loserset3,loserset4,loserset5
12527513,7/8/2018,77968,42658,6,6,0,0,0,3,3,0,0,0
12527514,7/8/2018,3905,45660,6,6,0,0,0,4,2,0,0,0
12527515,7/8/2018,201746,4117,6,3,6,0,0,2,6,2,0,0
12527516,7/8/2018,77968,3905,6,6,0,0,0,3,2,0,0,0
12527517,7/8/2018,77968,201746,6,6,0,0,0,3,3,0,0,0
12527638,7/8/2018,52870,87295,6,6,0,0,0,3,2,0,0,0
12527639,7/8/2018,51572,27683,6,6,0,0,0,3,2,0,0,0
12527651,7/8/2018,51310,4060,6,6,0,0,0,3,3,0,0,0
12527652,7/8/2018,52870,156090,6,6,0,0,0,2,2,0,0,0
12527653,7/8/2018,51572,52687,6,6,0,0,0,2,4,0,0,0
12527655,7/8/2018,125233,71210,6,6,0,0,0,3,3,0,0,0
12527656,7/8/2018,3635,84505,7,6,0,0,0,6,3,0,0,0
12527659,7/8/2018,51310,52870,7,6,0,0,0,6,4,0,0,0
12527660,7/8/2018,205032,51572,6,6,0,0,0,4,1,0,0,0
12527661,7/8/2018,125233,3635,7,6,0,0,0,6,4,0,0,0
12527663,7/8/2018,205032,51310,6,6,0,0,0,4,4,0,0,0
12527664,7/8/2018,87176,125233,6,4,6,0,0,4,6,3,0,0
12527665,7/8/2018,205032,87176,6,6,0,0,0,4,4,0,0,0
12527882,7/8/2018,3623,206792,6,6,0,0,0,4,1,0,0,0
12527883,7/8/2018,253923,3688,6,6,0,0,0,3,4,0,0,0
12527884,7/8/2018,3588,74716,6,6,0,0,0,4,2,0,0,0
12527886,7/8/2018,3915,70784,3,6,6,0,0,6,2,2,0,0
12527887,7/8/2018,49954,114367,6,6,0,0,0,0,4,0,0,0
12527888,7/8/2018,260593,4875,6,4,6,0,0,3,6,4,0,0
12527889,7/8/2018,28097,70414,6,6,6,0,0,4,7,3,0,0
12527890,7/8/2018,3855,53378,6,6,0,0,0,4,1,0,0,0
12527891,7/8/2018,3880,58228,6,6,0,0,0,3,3,0,0,0
12527892,7/8/2018,3586,203816,6,6,6,0,0,7,4,4,0,0
12527893,7/8/2018,4584,4802,6,6,0,0,0,2,2,0,0,0
12527894,7/8/2018,3666,212029,6,6,0,0,0,4,4,0,0,0
12527895,7/8/2018,58977,34191,6,6,0,0,0,4,4,0,0,0
12527896,7/8/2018,4929,65365,6,7,0,0,0,1,6,0,0,0
12527897,7/8/2018,177312,4225,4,7,6,0,0,6,6,4,0,0
12527898,7/8/2018,253923,3623,6,6,0,0,0,4,2,0,0,0
12527899,7/8/2018,3588,4348,6,4,7,0,0,3,6,5,0,0
12527900,7/8/2018,49954,3915,6,1,6,0,0,3,6,3,0,0
12527901,7/8/2018,260593,28097,6,7,0,0,0,3,6,0,0,0
12527902,7/8/2018,3880,3855,7,3,6,0,0,6,6,3,0,0
12527903,7/8/2018,4584,3586,3,6,7,0,0,6,3,6,0,0
12527904,7/8/2018,58977,3666,6,6,0,0,0,3,0,0,0,0
12527905,7/8/2018,4929,177312,3,6,7,0,0,6,3,6,0,0
12527906,7/8/2018,253923,3588,6,6,0,0,0,1,4,0,0,0
12527907,7/8/2018,260593,49954,6,7,0,0,0,4,5,0,0,0
12527908,7/8/2018,4584,3880,6,6,0,0,0,2,1,0,0,0
12527909,7/8/2018,4929,58977,6,7,0,0,0,4,5,0,0,0
12527910,7/8/2018,253923,260593,7,1,6,0,0,5,6,1,0,0
12527911,7/8/2018,4584,4929,6,6,0,0,0,3,3,0,0,0
12527912,7/8/2018,253923,4584,3,7,6,0,0,6,5,4,0,0
12528065,7/8/2018,52528,74814,2,6,6,0,0,6,3,4,0,0
12528067,7/8/2018,81997,51313,6,2,7,0,0,3,6,5,0,0
12528070,7/8/2018,369129,52528,6,7,0,0,0,1,6,0,0,0
12528072,7/8/2018,76379,369129,6,6,0,0,0,3,4,0,0,0
12528011,7/8/2018,28083,4024,6,6,0,0,0,4,2,0,0,0
12528016,7/8/2018,51653,53238,6,6,0,0,0,3,2,0,0,0
12528017,7/8/2018,3534,64700,5,6,6,0,0,7,4,4,0,0
12528018,7/8/2018,4122,191106,7,6,0,0,0,5,3,0,0,0
12528019,7/8/2018,681018,51314,7,6,0,0,0,6,1,0,0,0
12528020,7/8/2018,3894,67591,6,6,0,0,0,2,3,0,0,0
12528021,7/8/2018,124948,93398,7,3,6,0,0,6,6,4,0,0
12528022,7/8/2018,3887,28083,6,6,0,0,0,4,4,0,0,0
12528025,7/8/2018,3534,4122,6,4,7,0,0,2,6,5,0,0
12528026,7/8/2018,681018,3894,6,6,0,0,0,4,3,0,0,0
12528027,7/8/2018,124948,3887,7,6,0,0,0,6,3,0,0,0
12528028,7/8/2018,51653,3948,6,6,0,0,0,2,3,0,0,0
12455985,7/9/2018,3456,3701,6,7,6,0,0,0,5,4,0,0
12455986,7/9/2018,4205,3901,6,6,6,0,0,3,3,4,0,0
12455987,7/9/2018,3695,3993,7,7,5,7,0,6,6,7,6,0
12455988,7/9/2018,3700,94283,6,7,7,0,0,4,6,6,0,0
12455989,7/9/2018,3478,54351,6,6,6,0,0,4,2,2,0,0
12455990,7/9/2018,3832,151401,6,6,6,6,0,3,4,7,2,0
12455991,7/9/2018,3691,3462,4,7,7,6,0,6,6,6,1,0
12469392,7/10/2018,5059,3464,7,7,5,7,0,6,6,7,6,0
12469384,7/11/2018,3695,3456,2,6,7,6,13,6,7,5,4,11
12469385,7/11/2018,4205,5059,7,6,4,6,6,5,7,6,4,4
12469386,7/11/2018,3700,3832,6,7,6,6,0,7,6,4,3,0
12469387,7/11/2018,3478,3691,6,3,6,6,0,3,6,2,2,0
12489653,7/13/2018,3695,3700,7,6,6,6,26,6,7,7,4,24
12497154,7/14/2018,3478,4205,6,3,7,3,10,4,6,6,6,8
12526147,7/15/2018,3478,3695,6,6,7,0,0,2,2,6,0,0
12526164,7/15/2018,3507,4633,2,7,6,0,0,6,6,4,0,0
12526165,7/15/2018,4348,51290,6,6,0,0,0,2,3,0,0,0
12526166,7/15/2018,4047,79558,7,7,0,0,0,6,6,0,0,0
12526167,7/15/2018,3745,3790,7,6,0,0,0,6,3,0,0,0
12526169,7/15/2018,3880,4053,6,7,0,0,0,2,6,0,0,0
12526170,7/15/2018,5069,173321,6,7,0,0,0,2,6,0,0,0
12526148,7/15/2018,93116,4611,0,6,6,0,0,6,4,2,0,0
12526149,7/15/2018,28097,3589,4,6,6,0,0,6,2,4,0,0
12526150,7/15/2018,54552,177312,7,6,0,0,0,6,3,0,0,0
12526151,7/15/2018,3490,534560,6,6,0,0,0,2,3,0,0,0
12526152,7/15/2018,53255,28085,6,5,6,0,0,3,7,4,0,0
12526153,7/15/2018,253923,4654,6,6,0,0,0,4,0,0,0,0
12526156,7/15/2018,207039,4171,6,6,7,0,0,1,7,5,0,0
12526157,7/15/2018,3619,62220,5,7,6,0,0,7,5,2,0,0
12526158,7/15/2018,4122,76531,6,5,6,0,0,4,7,4,0,0
12526159,7/15/2018,41750,3850,6,6,0,0,0,3,3,0,0,0
12526160,7/15/2018,3724,4238,7,6,0,0,0,6,4,0,0,0
12526161,7/15/2018,217470,81226,6,6,0,0,0,2,3,0,0,0
12526162,7/15/2018,806774,4957,6,6,0,0,0,3,2,0,0,0
12526163,7/15/2018,4445,3725,6,6,0,0,0,3,4,0,0,0
12561286,7/15/2018,41750,919337,6,6,6,0,0,1,7,2,0,0
12561166,7/15/2018,51259,79623,7,7,0,0,0,5,5,0,0,0
12561167,7/15/2018,45571,830070,0,6,6,0,0,6,4,3,0,0
12561168,7/15/2018,56303,52598,6,6,7,0,0,7,4,5,0,0
12561169,7/15/2018,218755,4309,6,7,6,0,0,7,6,3,0,0
12561171,7/15/2018,3882,3632,6,6,0,0,0,3,0,0,0,0
12561172,7/15/2018,207061,4072,7,6,0,0,0,6,2,0,0,0
12561173,7/15/2018,3894,206332,1,6,7,0,0,6,2,6,0,0
12561174,7/15/2018,81226,51433,6,6,0,0,0,4,3,0,0,0
12561175,7/15/2018,4726,51790,6,6,0,0,0,2,2,0,0,0
12561176,7/15/2018,3725,9997,6,6,0,0,0,2,4,0,0,0
12561177,7/15/2018,53292,4122,6,6,0,0,0,3,3,0,0,0
12561178,7/15/2018,9505,55419,6,1,6,0,0,4,6,1,0,0
12561179,7/15/2018,3458,49924,6,6,0,0,0,3,4,0,0,0
12561180,7/15/2018,54130,3718,7,5,6,0,0,6,7,1,0,0
12561181,7/15/2018,51259,45571,6,6,6,0,0,7,1,2,0,0
12561182,7/15/2018,218755,56303,6,6,6,0,0,7,1,1,0,0
12561183,7/15/2018,3882,207045,6,2,6,0,0,2,6,4,0,0
12561184,7/15/2018,207061,3894,6,7,0,0,0,4,6,0,0,0
12561185,7/15/2018,4726,81226,6,6,0,0,0,1,2,0,0,0
12561186,7/15/2018,53292,3725,3,6,6,0,0,6,3,4,0,0
12561187,7/15/2018,3458,9505,6,6,0,0,0,2,1,0,0,0
12561188,7/15/2018,54130,51259,7,6,0,0,0,6,4,0,0,0
12561189,7/15/2018,3882,218755,6,6,0,0,0,0,2,0,0,0
12561190,7/15/2018,4726,207061,6,6,0,0,0,2,3,0,0,0
12561191,7/15/2018,3458,53292,6,6,0,0,0,4,1,0,0,0
12561192,7/15/2018,54130,3882,6,3,6,0,0,3,6,3,0,0
12561193,7/15/2018,4726,3458,4,7,6,0,0,6,5,3,0,0
12561194,7/15/2018,4726,54130,6,6,0,0,0,1,1,0,0,0
12561287,7/15/2018,6491,39897,6,6,0,0,0,3,2,0,0,0
12561294,7/15/2018,27273,69297,7,3,6,0,0,6,6,4,0,0
12561302,7/15/2018,4190,83043,6,6,0,0,0,4,2,0,0,0
12561305,7/15/2018,4075,208113,6,6,0,0,0,2,4,0,0,0
12561306,7/15/2018,197507,962960,7,6,0,0,0,6,2,0,0,0
12561307,7/15/2018,368898,41750,7,6,0,0,0,6,4,0,0,0
12561310,7/15/2018,197507,4075,7,7,0,0,0,5,6,0,0,0
12561311,7/15/2018,50772,3711,1,7,6,0,0,6,6,4,0,0
12561314,7/15/2018,5164,202479,2,6,6,0,0,6,3,4,0,0
12561315,7/15/2018,51288,28718,6,6,0,0,0,0,4,0,0,0
12561316,7/15/2018,27182,28560,3,7,6,0,0,6,6,3,0,0
12561317,7/15/2018,198369,4769,3,6,7,0,0,6,4,6,0,0
12561318,7/15/2018,7681,196974,6,6,0,0,0,4,2,0,0,0
12561319,7/15/2018,3850,83953,6,6,0,0,0,2,4,0,0,0
12561321,7/15/2018,83620,197507,7,7,0,0,0,5,5,0,0,0
12561322,7/15/2018,5218,156920,6,6,0,0,0,3,4,0,0,0
12561323,7/15/2018,4169,3696,6,5,6,0,0,3,7,1,0,0
12561324,7/15/2018,27273,4238,7,7,0,0,0,5,5,0,0,0
12561325,7/15/2018,9705,3746,4,6,6,0,0,6,1,2,0,0
12561326,7/15/2018,806774,3713,7,6,0,0,0,6,2,0,0,0
12561327,7/15/2018,50772,4957,6,6,0,0,0,1,2,0,0,0
12561328,7/15/2018,3739,5164,6,6,0,0,0,4,1,0,0,0
12561329,7/15/2018,51288,27182,6,6,0,0,0,2,1,0,0,0
12561330,7/15/2018,7681,198369,6,2,6,0,0,1,6,4,0,0
12561332,7/15/2018,5218,83620,6,6,6,0,0,3,7,4,0,0
12561333,7/15/2018,27273,4169,7,7,0,0,0,5,6,0,0,0
12561334,7/15/2018,9705,806774,7,4,6,0,0,6,6,0,0,0
12561335,7/15/2018,3739,50772,1,7,6,0,0,6,6,2,0,0
12561336,7/15/2018,51288,7681,3,6,6,0,0,6,4,1,0,0
12561337,7/15/2018,5218,3850,6,3,6,0,0,2,6,3,0,0
12561338,7/15/2018,27273,9705,6,6,0,0,0,4,4,0,0,0
12561339,7/15/2018,51288,3739,6,6,0,0,0,4,2,0,0,0
12561340,7/15/2018,5218,27273,6,6,0,0,0,2,2,0,0,0
12561199,7/15/2018,394730,71162,6,6,0,0,0,3,1,0,0,0
12561202,7/15/2018,80810,51487,7,7,0,0,0,6,6,0,0,0
12561205,7/15/2018,795528,53944,7,7,0,0,0,6,5,0,0,0
12561206,7/15/2018,28527,162815,3,6,6,0,0,6,3,3,0,0
12561207,7/15/2018,207045,167899,6,6,0,0,0,3,1,0,0,0
12561209,7/15/2018,53292,50992,6,6,0,0,0,3,2,0,0,0
12561210,7/15/2018,394730,10080,6,6,0,0,0,4,1,0,0,0
12561211,7/15/2018,76845,54638,7,6,0,0,0,5,3,0,0,0
12561212,7/15/2018,207061,80810,7,6,0,0,0,6,4,0,0,0
12561214,7/15/2018,795528,28527,6,6,0,0,0,3,2,0,0,0
12561216,7/15/2018,53292,394730,6,6,0,0,0,3,4,0,0,0
12561217,7/15/2018,207061,76845,6,6,0,0,0,2,4,0,0,0
12561218,7/15/2018,9505,795528,6,3,6,0,0,2,6,3,0,0
12561220,7/15/2018,42689,4553,7,3,6,0,0,5,6,2,0,0
12561225,7/15/2018,4783,224389,6,2,6,0,0,2,6,3,0,0
12561226,7/15/2018,66326,42689,6,2,6,0,0,4,6,3,0,0
12561227,7/15/2018,54171,3942,6,6,0,0,0,2,2,0,0,0
12561231,7/15/2018,4875,87236,7,6,0,0,0,6,1,0,0,0
12561232,7/15/2018,4423,3621,7,6,0,0,0,6,2,0,0,0
12561233,7/15/2018,4783,66326,6,6,0,0,0,3,1,0,0,0
12561234,7/15/2018,54171,206798,7,6,0,0,0,5,4,0,0,0
12561236,7/15/2018,4423,4875,6,1,6,0,0,1,6,4,0,0
12561237,7/15/2018,3564,54171,6,7,0,0,0,3,6,0,0,0
12561238,7/15/2018,4783,4875,6,6,0,0,0,3,1,0,0,0
12561239,7/15/2018,52873,4047,6,7,0,0,0,4,5,0,0,0
12561240,7/15/2018,3758,4053,6,6,0,0,0,1,0,0,0,0
12561241,7/15/2018,28094,3476,7,2,6,0,0,6,6,2,0,0
12561242,7/15/2018,212029,4348,7,7,0,0,0,6,5,0,0,0
12561243,7/15/2018,4584,3482,6,6,0,0,0,1,3,0,0,0
12561244,7/15/2018,3623,177312,5,6,6,0,0,7,3,4,0,0
12561245,7/15/2018,4041,3507,3,6,6,0,0,6,0,4,0,0
12561246,7/15/2018,74716,42681,6,6,0,0,0,2,1,0,0,0
12561247,7/15/2018,3533,65365,7,4,7,0,0,5,6,5,0,0
12561248,7/15/2018,4423,240231,6,2,6,0,0,4,6,3,0,0
12561249,7/15/2018,4225,166504,6,6,0,0,0,1,3,0,0,0
12561250,7/15/2018,3688,256513,6,7,0,0,0,3,6,0,0,0
12561251,7/15/2018,7479,3586,6,6,0,0,0,3,4,0,0,0
12561252,7/15/2018,218159,95161,6,5,7,0,0,2,7,6,0,0
12561253,7/15/2018,3564,4783,6,6,0,0,0,3,3,0,0,0
12561254,7/15/2018,3758,52873,6,6,0,0,0,2,2,0,0,0
12561255,7/15/2018,28094,212029,6,7,0,0,0,4,6,0,0,0
12561256,7/15/2018,4584,3623,6,3,6,0,0,2,6,1,0,0
12561257,7/15/2018,74716,4041,6,2,6,0,0,4,6,4,0,0
12561258,7/15/2018,3533,4423,6,4,6,0,0,4,6,4,0,0
12561259,7/15/2018,4225,3688,3,7,6,0,0,6,6,2,0,0
12561260,7/15/2018,218159,7479,4,6,7,0,0,6,2,5,0,0
12561261,7/15/2018,3758,3564,7,6,0,0,0,6,3,0,0,0
12561262,7/15/2018,28094,4584,6,6,0,0,0,4,1,0,0,0
12561264,7/15/2018,4225,218159,4,6,6,0,0,6,4,2,0,0
12561265,7/15/2018,3758,28094,6,6,0,0,0,2,3,0,0,0
12561266,7/15/2018,4225,3533,6,6,0,0,0,4,2,0,0,0
12561267,7/15/2018,4225,3758,6,3,6,0,0,2,6,3,0,0
12561347,7/15/2018,90634,67591,6,6,0,0,0,1,1,0,0,0
12561349,7/15/2018,53276,4514,6,1,6,0,0,4,6,3,0,0
12561351,7/15/2018,77973,56629,6,6,0,0,0,4,3,0,0,0
12561363,7/15/2018,3967,4637,6,6,0,0,0,3,4,0,0,0
12561364,7/15/2018,28085,90634,6,6,6,0,0,7,3,1,0,0
12561365,7/15/2018,83713,53276,6,6,6,0,0,7,4,2,0,0
12561392,7/15/2018,534560,83713,6,6,0,0,0,4,1,0,0,0
12561403,7/15/2018,534560,3915,6,6,0,0,0,4,4,0,0,0
12561408,7/15/2018,534560,51330,7,6,0,0,0,5,2,0,0,0
12561411,7/15/2018,534560,218163,6,6,0,0,0,3,4,0,0,0
12561412,7/15/2018,534560,93116,7,6,0,0,0,6,4,0,0,0
12561681,7/15/2018,169671,91125,6,7,0,0,0,2,5,0,0,0
12561689,7/15/2018,169671,290842,6,6,0,0,0,3,4,0,0,0
12561690,7/15/2018,103421,251138,6,6,0,0,0,2,2,0,0,0
12561341,7/15/2018,51288,5218,6,6,0,0,0,3,2,0,0,0
12561382,7/15/2018,3734,3799,2,6,6,0,0,6,4,2,0,0
12561383,7/15/2018,3466,366177,6,6,0,0,0,3,2,0,0,0
12561385,7/15/2018,203816,28097,6,6,0,0,0,4,4,0,0,0
12561386,7/15/2018,93116,4299,6,6,0,0,0,2,4,0,0,0
12561387,7/15/2018,55210,54847,6,7,0,0,0,4,5,0,0,0
12561390,7/15/2018,3967,49954,6,6,0,0,0,2,4,0,0,0
12561391,7/15/2018,51330,54109,6,0,7,0,0,3,6,5,0,0
12561393,7/15/2018,3915,90634,6,7,0,0,0,4,6,0,0,0
12561394,7/15/2018,54552,4611,6,6,0,0,0,4,1,0,0,0
12561395,7/15/2018,218163,87175,6,1,6,0,0,3,6,0,0,0
12561396,7/15/2018,3588,3775,6,6,0,0,0,3,0,0,0,0
12561397,7/15/2018,253923,54846,6,6,0,0,0,1,4,0,0,0
12561398,7/15/2018,3466,3734,6,5,7,0,0,4,7,6,0,0
12561399,7/15/2018,28085,203816,7,6,0,0,0,6,4,0,0,0
12561400,7/15/2018,93116,55210,6,3,6,0,0,4,6,2,0,0
12561401,7/15/2018,70414,3597,6,6,0,0,0,1,4,0,0,0
12561402,7/15/2018,51330,3967,1,6,6,0,0,6,4,2,0,0
12561404,7/15/2018,218163,54552,6,3,6,0,0,4,6,2,0,0
12561405,7/15/2018,3588,253923,3,7,6,0,0,6,6,4,0,0
12561406,7/15/2018,28085,3466,6,6,0,0,0,3,1,0,0,0
12561407,7/15/2018,93116,70414,7,6,0,0,0,5,3,0,0,0
12561409,7/15/2018,218163,3588,6,4,7,0,0,1,6,5,0,0
12561410,7/15/2018,93116,28085,6,4,6,0,0,4,6,3,0,0
12561429,7/15/2018,28080,864189,6,6,0,0,0,3,3,0,0,0
12561430,7/15/2018,74561,216411,3,6,6,0,0,6,2,1,0,0
12561431,7/15/2018,34201,53465,7,7,0,0,0,6,6,0,0,0
12561442,7/15/2018,41668,49979,6,6,0,0,0,4,2,0,0,0
12561444,7/15/2018,28080,3981,6,6,0,0,0,1,2,0,0,0
12561451,7/15/2018,163432,41668,6,6,0,0,0,4,3,0,0,0
12561452,7/15/2018,74561,28080,6,6,0,0,0,3,4,0,0,0
12561456,7/15/2018,74561,109223,6,7,0,0,0,4,5,0,0,0
12561458,7/15/2018,74561,163432,4,6,6,0,0,6,4,3,0,0
12561524,7/15/2018,3893,291513,4,6,7,0,0,6,2,6,0,0
12561525,7/15/2018,51314,69043,4,6,6,0,0,6,4,2,0,0
12561526,7/15/2018,65230,42672,7,7,0,0,0,6,5,0,0,0
12561527,7/15/2018,3887,74814,6,6,0,0,0,2,2,0,0,0
12561528,7/15/2018,58365,51313,7,7,0,0,0,5,6,0,0,0
12561531,7/15/2018,142794,51315,6,6,0,0,0,1,4,0,0,0
12561534,7/15/2018,5246,681018,6,6,0,0,0,4,4,0,0,0
12561535,7/15/2018,4739,369129,6,6,6,0,0,7,4,0,0,0
12561538,7/15/2018,167756,3821,6,3,6,0,0,3,6,3,0,0
12561539,7/15/2018,3893,77968,7,6,0,0,0,6,3,0,0,0
12561540,7/15/2018,51314,65230,6,6,0,0,0,1,0,0,0,0
12561541,7/15/2018,3887,58365,6,6,0,0,0,3,4,0,0,0
12561543,7/15/2018,142794,53289,6,6,0,0,0,4,3,0,0,0
12561547,7/15/2018,51314,3893,7,6,0,0,0,5,1,0,0,0
12561548,7/15/2018,51742,3887,2,6,6,0,0,6,3,4,0,0
12561549,7/15/2018,5246,142794,6,6,0,0,0,2,2,0,0,0
12561550,7/15/2018,56735,167756,6,6,0,0,0,2,4,0,0,0
12561551,7/15/2018,51314,51742,6,6,0,0,0,3,0,0,0,0
12561552,7/15/2018,5246,56735,6,3,7,0,0,4,6,6,0,0
12561553,7/15/2018,51314,5246,7,4,6,0,0,6,6,3,0,0
12561608,7/15/2018,124998,87732,6,3,6,0,0,4,6,2,0,0
12561612,7/15/2018,216423,94897,6,6,0,0,0,3,2,0,0,0
12561616,7/15/2018,54182,72527,4,6,6,0,0,6,4,4,0,0
12561617,7/15/2018,201746,27338,6,6,0,0,0,4,4,0,0,0
12561618,7/15/2018,42658,51663,6,7,0,0,0,4,6,0,0,0
12561619,7/15/2018,3675,28528,7,6,0,0,0,6,1,0,0,0
12561620,7/15/2018,4954,4279,6,6,0,0,0,3,3,0,0,0
12561622,7/15/2018,66330,44784,3,6,6,0,0,6,3,4,0,0
12561624,7/15/2018,171016,4572,6,6,0,0,0,4,4,0,0,0
12561625,7/15/2018,54051,4903,2,6,6,0,0,6,3,3,0,0
12561626,7/15/2018,191106,91984,6,6,0,0,0,4,3,0,0,0
